,mean,std,min,max
fulladdress_unique_count_for_address_14,1.0,0.0,1.0,1.0
fulladdress_unique_count_for_address_30,1.0,0.0,1.0,1.0
fulladdress_unique_count_for_address_60,1.0,0.0,1.0,1.0
fulladdress_unique_count_for_dob_1,1.022597,0.4804878837780373,1.0,30.0
fulladdress_unique_count_for_dob_3,1.028236,0.5392819477127246,1.0,30.0
fulladdress_unique_count_for_dob_7,1.032313,0.5751010352737479,1.0,30.0
fulladdress_unique_count_for_dob_14,1.035214,0.59555883747643,1.0,30.0
fulladdress_unique_count_for_dob_30,1.038569,0.6095488526736037,1.0,30.0
fulladdress_unique_count_for_dob_60,1.043042,0.616502851823889,1.0,30.0
fulladdress_unique_count_for_homephone_1,1.008729,0.29880243279392776,1.0,30.0
fulladdress_unique_count_for_homephone_3,1.010959,0.3356411967735693,1.0,30.0
fulladdress_unique_count_for_homephone_7,1.012691,0.355766869017492,1.0,30.0
fulladdress_unique_count_for_homephone_14,1.014144,0.3677473079445174,1.0,30.0
fulladdress_unique_count_for_homephone_30,1.016322,0.37834076631904096,1.0,30.0
fulladdress_unique_count_for_homephone_60,1.019478,0.38446164350250106,1.0,30.0
fulladdress_unique_count_for_name_1,1.022469,0.4806853181646647,1.0,30.0
fulladdress_unique_count_for_name_3,1.02793,0.5392978823838314,1.0,30.0
fulladdress_unique_count_for_name_7,1.031652,0.574846485027174,1.0,30.0
fulladdress_unique_count_for_name_14,1.033946,0.5948159571552516,1.0,30.0
fulladdress_unique_count_for_name_30,1.035916,0.6076614272781972,1.0,30.0
fulladdress_unique_count_for_name_60,1.037934,0.6124992953473481,1.0,30.0
fulladdress_unique_count_for_name_dob_1,1.022615,0.48083031619978744,1.0,30.0
fulladdress_unique_count_for_name_dob_3,1.028259,0.5395912527788681,1.0,30.0
fulladdress_unique_count_for_name_dob_7,1.032356,0.5754297701524362,1.0,30.0
fulladdress_unique_count_for_name_dob_14,1.035291,0.5959025930562952,1.0,30.0
fulladdress_unique_count_for_name_dob_30,1.038716,0.609942163951573,1.0,30.0
fulladdress_unique_count_for_name_dob_60,1.043294,0.6170283707354498,1.0,30.0
fulladdress_unique_count_for_name_fulladdress_1,1.022469,0.4806853181646647,1.0,30.0
fulladdress_unique_count_for_name_fulladdress_3,1.02793,0.5392978823838314,1.0,30.0
fulladdress_unique_count_for_name_fulladdress_7,1.031652,0.574846485027174,1.0,30.0
fulladdress_unique_count_for_name_fulladdress_14,1.033946,0.5948159571552516,1.0,30.0
fulladdress_unique_count_for_name_fulladdress_30,1.035916,0.6076614272781972,1.0,30.0
fulladdress_unique_count_for_name_fulladdress_60,1.037934,0.6124992953473481,1.0,30.0
fulladdress_unique_count_for_name_homephone_1,1.022552,0.48076775934828464,1.0,30.0
fulladdress_unique_count_for_name_homephone_3,1.028132,0.5394783421185725,1.0,30.0
fulladdress_unique_count_for_name_homephone_7,1.032076,0.5751968889614092,1.0,30.0
fulladdress_unique_count_for_name_homephone_14,1.034763,0.5954703085946477,1.0,30.0
fulladdress_unique_count_for_name_homephone_30,1.037642,0.6090496291553869,1.0,30.0
fulladdress_unique_count_for_name_homephone_60,1.041154,0.615160732418508,1.0,30.0
fulladdress_unique_count_for_fulladdress_dob_1,1.022597,0.4804878837780373,1.0,30.0
fulladdress_unique_count_for_fulladdress_dob_3,1.028236,0.5392819477127246,1.0,30.0
fulladdress_unique_count_for_fulladdress_dob_7,1.032313,0.5751010352737479,1.0,30.0
fulladdress_unique_count_for_fulladdress_dob_14,1.035214,0.59555883747643,1.0,30.0
fulladdress_unique_count_for_fulladdress_dob_30,1.038569,0.6095488526736037,1.0,30.0
fulladdress_unique_count_for_fulladdress_dob_60,1.043042,0.616502851823889,1.0,30.0
fulladdress_unique_count_for_fulladdress_homephone_1,1.008729,0.29880243279392776,1.0,30.0
fulladdress_unique_count_for_fulladdress_homephone_3,1.010959,0.3356411967735693,1.0,30.0
fulladdress_unique_count_for_fulladdress_homephone_7,1.012691,0.355766869017492,1.0,30.0
fulladdress_unique_count_for_fulladdress_homephone_14,1.014144,0.3677473079445174,1.0,30.0
fulladdress_unique_count_for_fulladdress_homephone_30,1.016322,0.37834076631904096,1.0,30.0
fulladdress_unique_count_for_fulladdress_homephone_60,1.019478,0.38446164350250106,1.0,30.0
fulladdress_unique_count_for_dob_homephone_1,1.022648,0.48086307752278656,1.0,30.0
fulladdress_unique_count_for_dob_homephone_3,1.028339,0.5396611828856884,1.0,30.0
fulladdress_unique_count_for_dob_homephone_7,1.032526,0.5755678853093162,1.0,30.0
fulladdress_unique_count_for_dob_homephone_14,1.035599,0.5961443336920786,1.0,30.0
fulladdress_unique_count_for_dob_homephone_30,1.039362,0.6104432861397009,1.0,30.0
fulladdress_unique_count_for_dob_homephone_60,1.044485,0.6179534502245783,1.0,30.0
fulladdress_unique_count_for_homephone_name_dob_1,1.022651,0.48086605559865764,1.0,30.0
fulladdress_unique_count_for_homephone_name_dob_3,1.028343,0.539664678841565,1.0,30.0
fulladdress_unique_count_for_homephone_name_dob_7,1.032532,0.5755727584449579,1.0,30.0
fulladdress_unique_count_for_homephone_name_dob_14,1.035613,0.5961552395442493,1.0,30.0
fulladdress_unique_count_for_homephone_name_dob_30,1.039395,0.610471462599757,1.0,30.0
fulladdress_unique_count_for_homephone_name_dob_60,1.044534,0.6180073662775809,1.0,30.0
fulladdress_unique_count_for_ssn_firstname_1,1.022489,0.48070518611750573,1.0,30.0
fulladdress_unique_count_for_ssn_firstname_3,1.027977,0.5393408739960828,1.0,30.0
fulladdress_unique_count_for_ssn_firstname_7,1.031736,0.5749183914553422,1.0,30.0
fulladdress_unique_count_for_ssn_firstname_14,1.034127,0.5949997494861232,1.0,30.0
fulladdress_unique_count_for_ssn_firstname_30,1.036286,0.6080671804624488,1.0,30.0
fulladdress_unique_count_for_ssn_firstname_60,1.038643,0.6137524706635407,1.0,30.0
fulladdress_unique_count_for_ssn_lastname_1,1.022489,0.48070518611750573,1.0,30.0
fulladdress_unique_count_for_ssn_lastname_3,1.027976,0.5393399988050614,1.0,30.0
fulladdress_unique_count_for_ssn_lastname_7,1.031739,0.5749208349144228,1.0,30.0
fulladdress_unique_count_for_ssn_lastname_14,1.034128,0.595000532476269,1.0,30.0
fulladdress_unique_count_for_ssn_lastname_30,1.036291,0.6080742825329114,1.0,30.0
fulladdress_unique_count_for_ssn_lastname_60,1.038636,0.6137569846409732,1.0,30.0
fulladdress_unique_count_for_ssn_address_1,1.022484,0.4807002192777319,1.0,30.0
fulladdress_unique_count_for_ssn_address_3,1.02797,0.539334747609471,1.0,30.0
fulladdress_unique_count_for_ssn_address_7,1.031725,0.5749094319099232,1.0,30.0
fulladdress_unique_count_for_ssn_address_14,1.034103,0.5949809571727884,1.0,30.0
fulladdress_unique_count_for_ssn_address_30,1.03624,0.6080320979173877,1.0,30.0
fulladdress_unique_count_for_ssn_address_60,1.038559,0.6136860599094894,1.0,30.0
fulladdress_unique_count_for_ssn_zip5_1,1.022484,0.4807002192777319,1.0,30.0
fulladdress_unique_count_for_ssn_zip5_3,1.02797,0.539334747609471,1.0,30.0
fulladdress_unique_count_for_ssn_zip5_7,1.031725,0.5749094319099232,1.0,30.0
fulladdress_unique_count_for_ssn_zip5_14,1.034103,0.5949809571727884,1.0,30.0
fulladdress_unique_count_for_ssn_zip5_30,1.03624,0.6080320979173877,1.0,30.0
fulladdress_unique_count_for_ssn_zip5_60,1.038559,0.6136860599094894,1.0,30.0
fulladdress_unique_count_for_ssn_dob_1,1.022625,0.48084024434700784,1.0,30.0
fulladdress_unique_count_for_ssn_dob_3,1.028286,0.5396167097010365,1.0,30.0
fulladdress_unique_count_for_ssn_dob_7,1.032407,0.5754746888593698,1.0,30.0
fulladdress_unique_count_for_ssn_dob_14,1.035408,0.5960290502906068,1.0,30.0
fulladdress_unique_count_for_ssn_dob_30,1.038949,0.6102133624833789,1.0,30.0
fulladdress_unique_count_for_ssn_dob_60,1.043752,0.6180082074163091,1.0,30.0
fulladdress_unique_count_for_ssn_homephone_1,1.022567,0.48078265532242026,1.0,30.0
fulladdress_unique_count_for_ssn_homephone_3,1.028162,0.5395064344565448,1.0,30.0
fulladdress_unique_count_for_ssn_homephone_7,1.032128,0.5752426640294366,1.0,30.0
fulladdress_unique_count_for_ssn_homephone_14,1.034875,0.5955930566281217,1.0,30.0
fulladdress_unique_count_for_ssn_homephone_30,1.037858,0.6093087420086833,1.0,30.0
fulladdress_unique_count_for_ssn_homephone_60,1.041602,0.616118213649464,1.0,30.0
fulladdress_unique_count_for_ssn_name_1,1.022491,0.4807071728215818,1.0,30.0
fulladdress_unique_count_for_ssn_name_3,1.02798,0.5393434995386379,1.0,30.0
fulladdress_unique_count_for_ssn_name_7,1.031745,0.5749257217369185,1.0,30.0
fulladdress_unique_count_for_ssn_name_14,1.034144,0.595013059775136,1.0,30.0
fulladdress_unique_count_for_ssn_name_30,1.036321,0.6080971589695267,1.0,30.0
fulladdress_unique_count_for_ssn_name_60,1.038698,0.6138166188453604,1.0,30.0
fulladdress_unique_count_for_ssn_fulladdress_1,1.022484,0.4807002192777319,1.0,30.0
fulladdress_unique_count_for_ssn_fulladdress_3,1.02797,0.539334747609471,1.0,30.0
fulladdress_unique_count_for_ssn_fulladdress_7,1.031725,0.5749094319099232,1.0,30.0
fulladdress_unique_count_for_ssn_fulladdress_14,1.034103,0.5949809571727884,1.0,30.0
fulladdress_unique_count_for_ssn_fulladdress_30,1.03624,0.6080320979173877,1.0,30.0
fulladdress_unique_count_for_ssn_fulladdress_60,1.038559,0.6136860599094894,1.0,30.0
fulladdress_unique_count_for_ssn_name_dob_1,1.022626,0.480841237142787,1.0,30.0
fulladdress_unique_count_for_ssn_name_dob_3,1.028287,0.539617583867987,1.0,30.0
fulladdress_unique_count_for_ssn_name_dob_7,1.032411,0.5754779389787078,1.0,30.0
fulladdress_unique_count_for_ssn_name_dob_14,1.035421,0.5960391832884592,1.0,30.0
fulladdress_unique_count_for_ssn_name_dob_30,1.038982,0.6102415718941453,1.0,30.0
fulladdress_unique_count_for_ssn_name_dob_60,1.043802,0.6180629149128207,1.0,30.0
name_dob_unique_count_for_ssn_1,1.000017,0.004358867972345774,1.0,3.0
name_dob_unique_count_for_ssn_3,1.00004,0.0064806204948730725,1.0,3.0
name_dob_unique_count_for_ssn_7,1.000078,0.009486517063294876,1.0,3.0
name_dob_unique_count_for_ssn_14,1.000163,0.014034729351758719,1.0,3.0
name_dob_unique_count_for_ssn_30,1.000317,0.020709899562573044,1.0,4.0
name_dob_unique_count_for_ssn_60,1.000572,0.030654098513620703,1.0,6.0
name_dob_unique_count_for_address_1,1.013362,0.37914852064947696,1.0,34.0
name_dob_unique_count_for_address_3,1.016435,0.4185487617452947,1.0,34.0
name_dob_unique_count_for_address_7,1.018537,0.44361196605053194,1.0,34.0
name_dob_unique_count_for_address_14,1.019689,0.4572762320352142,1.0,34.0
name_dob_unique_count_for_address_30,1.020395,0.46559130226698936,1.0,34.0
name_dob_unique_count_for_address_60,1.020863,0.46774133237921994,1.0,34.0
name_dob_unique_count_for_dob_1,1.0,0.0,1.0,1.0
name_dob_unique_count_for_dob_3,1.0,0.0,1.0,1.0
name_dob_unique_count_for_dob_7,1.0,0.0,1.0,1.0
name_dob_unique_count_for_dob_14,1.0,0.0,1.0,1.0
name_dob_unique_count_for_dob_30,1.0,0.0,1.0,1.0
name_dob_unique_count_for_dob_60,1.0,0.0,1.0,1.0
name_dob_unique_count_for_homephone_1,1.013386,0.37918195999094134,1.0,34.0
name_dob_unique_count_for_homephone_3,1.016488,0.41861237570546667,1.0,34.0
name_dob_unique_count_for_homephone_7,1.018661,0.44376002974635687,1.0,34.0
name_dob_unique_count_for_homephone_14,1.019922,0.4575470721850277,1.0,34.0
name_dob_unique_count_for_homephone_30,1.020901,0.46620421013549934,1.0,34.0
name_dob_unique_count_for_homephone_60,1.02178,0.4688367001473726,1.0,34.0
name_dob_unique_count_for_name_1,1.0,0.0,1.0,1.0
name_dob_unique_count_for_name_3,1.0,0.0,1.0,1.0
name_dob_unique_count_for_name_7,1.0,0.0,1.0,1.0
name_dob_unique_count_for_name_14,1.0,0.0,1.0,1.0
name_dob_unique_count_for_name_30,1.0,0.0,1.0,1.0
name_dob_unique_count_for_name_60,1.0,0.0,1.0,1.0
name_dob_unique_count_for_fulladdress_1,1.013362,0.37914852064947696,1.0,34.0
name_dob_unique_count_for_fulladdress_3,1.016435,0.4185487617452947,1.0,34.0
name_dob_unique_count_for_fulladdress_7,1.018537,0.44361196605053194,1.0,34.0
name_dob_unique_count_for_fulladdress_14,1.019689,0.4572762320352142,1.0,34.0
name_dob_unique_count_for_fulladdress_30,1.020396,0.4655923323735657,1.0,34.0
name_dob_unique_count_for_fulladdress_60,1.020864,0.46774235673649317,1.0,34.0
name_dob_unique_count_for_name_fulladdress_1,1.013362,0.37914852064947696,1.0,34.0
name_dob_unique_count_for_name_fulladdress_3,1.016435,0.4185487617452947,1.0,34.0
name_dob_unique_count_for_name_fulladdress_7,1.018537,0.44361196605053194,1.0,34.0
name_dob_unique_count_for_name_fulladdress_14,1.019689,0.4572762320352142,1.0,34.0
name_dob_unique_count_for_name_fulladdress_30,1.020396,0.4655923323735657,1.0,34.0
name_dob_unique_count_for_name_fulladdress_60,1.020864,0.46774235673649317,1.0,34.0
name_dob_unique_count_for_name_homephone_1,1.013386,0.37918195999094134,1.0,34.0
name_dob_unique_count_for_name_homephone_3,1.016488,0.41861237570546667,1.0,34.0
name_dob_unique_count_for_name_homephone_7,1.018661,0.44376002974635687,1.0,34.0
name_dob_unique_count_for_name_homephone_14,1.019922,0.4575470721850277,1.0,34.0
name_dob_unique_count_for_name_homephone_30,1.020901,0.46620421013549934,1.0,34.0
name_dob_unique_count_for_name_homephone_60,1.02178,0.4688367001473726,1.0,34.0
name_dob_unique_count_for_fulladdress_dob_1,1.013362,0.37914852064947696,1.0,34.0
name_dob_unique_count_for_fulladdress_dob_3,1.016435,0.4185487617452947,1.0,34.0
name_dob_unique_count_for_fulladdress_dob_7,1.018537,0.44361196605053194,1.0,34.0
name_dob_unique_count_for_fulladdress_dob_14,1.019689,0.4572762320352142,1.0,34.0
name_dob_unique_count_for_fulladdress_dob_30,1.020396,0.4655923323735657,1.0,34.0
name_dob_unique_count_for_fulladdress_dob_60,1.020864,0.46774235673649317,1.0,34.0
name_dob_unique_count_for_fulladdress_homephone_1,1.013398,0.37919735941177835,1.0,34.0
name_dob_unique_count_for_fulladdress_homephone_3,1.016519,0.41864817914805447,1.0,34.0
name_dob_unique_count_for_fulladdress_homephone_7,1.018715,0.44381859554020126,1.0,34.0
name_dob_unique_count_for_fulladdress_homephone_14,1.020013,0.45764253436867,1.0,34.0
name_dob_unique_count_for_fulladdress_homephone_30,1.021085,0.46639751317874295,1.0,34.0
name_dob_unique_count_for_fulladdress_homephone_60,1.022118,0.46920466135005195,1.0,34.0
name_dob_unique_count_for_dob_homephone_1,1.013386,0.37918195999094134,1.0,34.0
name_dob_unique_count_for_dob_homephone_3,1.016488,0.41861237570546667,1.0,34.0
name_dob_unique_count_for_dob_homephone_7,1.018661,0.44376002974635687,1.0,34.0
name_dob_unique_count_for_dob_homephone_14,1.019922,0.4575470721850277,1.0,34.0
name_dob_unique_count_for_dob_homephone_30,1.020901,0.46620421013549934,1.0,34.0
name_dob_unique_count_for_dob_homephone_60,1.02178,0.4688367001473726,1.0,34.0
name_dob_unique_count_for_homephone_name_dob_1,1.013386,0.37918195999094134,1.0,34.0
name_dob_unique_count_for_homephone_name_dob_3,1.016488,0.41861237570546667,1.0,34.0
name_dob_unique_count_for_homephone_name_dob_7,1.018661,0.44376002974635687,1.0,34.0
name_dob_unique_count_for_homephone_name_dob_14,1.019922,0.4575470721850277,1.0,34.0
name_dob_unique_count_for_homephone_name_dob_30,1.020901,0.46620421013549934,1.0,34.0
name_dob_unique_count_for_homephone_name_dob_60,1.02178,0.4688367001473726,1.0,34.0
name_dob_unique_count_for_ssn_firstname_1,1.000017,0.004358867972345774,1.0,3.0
name_dob_unique_count_for_ssn_firstname_3,1.00004,0.0064806204948730725,1.0,3.0
name_dob_unique_count_for_ssn_firstname_7,1.000078,0.009486517063294876,1.0,3.0
name_dob_unique_count_for_ssn_firstname_14,1.000163,0.014034729351758719,1.0,3.0
name_dob_unique_count_for_ssn_firstname_30,1.000317,0.020709899562573044,1.0,4.0
name_dob_unique_count_for_ssn_firstname_60,1.000572,0.030654098513620703,1.0,6.0
name_dob_unique_count_for_ssn_lastname_1,1.000017,0.004358867972345774,1.0,3.0
name_dob_unique_count_for_ssn_lastname_3,1.00004,0.0064806204948730725,1.0,3.0
name_dob_unique_count_for_ssn_lastname_7,1.000078,0.009486517063294876,1.0,3.0
name_dob_unique_count_for_ssn_lastname_14,1.000163,0.014034729351758719,1.0,3.0
name_dob_unique_count_for_ssn_lastname_30,1.000317,0.020709899562573044,1.0,4.0
name_dob_unique_count_for_ssn_lastname_60,1.000572,0.030654098513620703,1.0,6.0
name_dob_unique_count_for_ssn_address_1,1.013373,0.3791652761504402,1.0,34.0
name_dob_unique_count_for_ssn_address_3,1.016463,0.4185834980555758,1.0,34.0
name_dob_unique_count_for_ssn_address_7,1.018594,0.4436873448928123,1.0,34.0
name_dob_unique_count_for_ssn_address_14,1.019819,0.4574499060044275,1.0,34.0
name_dob_unique_count_for_ssn_address_30,1.020667,0.4659915152185879,1.0,34.0
name_dob_unique_count_for_ssn_address_60,1.021364,0.4686553095239988,1.0,34.0
name_dob_unique_count_for_ssn_zip5_1,1.013367,0.37905733998492663,1.0,34.0
name_dob_unique_count_for_ssn_zip5_3,1.016454,0.4184345121654251,1.0,34.0
name_dob_unique_count_for_ssn_zip5_7,1.018577,0.4435381514542185,1.0,34.0
name_dob_unique_count_for_ssn_zip5_14,1.019791,0.457293697135964,1.0,34.0
name_dob_unique_count_for_ssn_zip5_30,1.020617,0.4658134350699243,1.0,34.0
name_dob_unique_count_for_ssn_zip5_60,1.021271,0.46843010576713934,1.0,34.0
name_dob_unique_count_for_ssn_dob_1,1.000017,0.004358867972345774,1.0,3.0
name_dob_unique_count_for_ssn_dob_3,1.00004,0.0064806204948730725,1.0,3.0
name_dob_unique_count_for_ssn_dob_7,1.000078,0.009486517063294876,1.0,3.0
name_dob_unique_count_for_ssn_dob_14,1.000163,0.014034729351758719,1.0,3.0
name_dob_unique_count_for_ssn_dob_30,1.000317,0.020709899562573044,1.0,4.0
name_dob_unique_count_for_ssn_dob_60,1.000572,0.030654098513620703,1.0,6.0
name_dob_unique_count_for_ssn_homephone_1,1.013393,0.3791909431106646,1.0,34.0
name_dob_unique_count_for_ssn_homephone_3,1.016506,0.41863316544838935,1.0,34.0
name_dob_unique_count_for_ssn_homephone_7,1.018695,0.4437969061709462,1.0,34.0
name_dob_unique_count_for_ssn_homephone_14,1.020012,0.4576524110092551,1.0,34.0
name_dob_unique_count_for_ssn_homephone_30,1.021082,0.4664223052432149,1.0,34.0
name_dob_unique_count_for_ssn_homephone_60,1.022143,0.46946236051643153,1.0,34.0
name_dob_unique_count_for_ssn_name_1,1.000017,0.004358867972345774,1.0,3.0
name_dob_unique_count_for_ssn_name_3,1.00004,0.0064806204948730725,1.0,3.0
name_dob_unique_count_for_ssn_name_7,1.000078,0.009486517063294876,1.0,3.0
name_dob_unique_count_for_ssn_name_14,1.000163,0.014034729351758719,1.0,3.0
name_dob_unique_count_for_ssn_name_30,1.000317,0.020709899562573044,1.0,4.0
name_dob_unique_count_for_ssn_name_60,1.000572,0.030654098513620703,1.0,6.0
name_dob_unique_count_for_ssn_fulladdress_1,1.013373,0.3791652761504402,1.0,34.0
name_dob_unique_count_for_ssn_fulladdress_3,1.016463,0.4185834980555758,1.0,34.0
name_dob_unique_count_for_ssn_fulladdress_7,1.018594,0.4436873448928123,1.0,34.0
name_dob_unique_count_for_ssn_fulladdress_14,1.019819,0.4574499060044275,1.0,34.0
name_dob_unique_count_for_ssn_fulladdress_30,1.020668,0.4659925438525695,1.0,34.0
name_dob_unique_count_for_ssn_fulladdress_60,1.021365,0.46865633081626984,1.0,34.0
name_dob_unique_count_for_ssn_name_dob_1,1.000017,0.004358867972345774,1.0,3.0
name_dob_unique_count_for_ssn_name_dob_3,1.00004,0.0064806204948730725,1.0,3.0
name_dob_unique_count_for_ssn_name_dob_7,1.000078,0.009486517063294876,1.0,3.0
name_dob_unique_count_for_ssn_name_dob_14,1.000163,0.014034729351758719,1.0,3.0
name_dob_unique_count_for_ssn_name_dob_30,1.000317,0.020709899562573044,1.0,4.0
name_dob_unique_count_for_ssn_name_dob_60,1.000572,0.030654098513620703,1.0,6.0
name_fulladdress_unique_count_for_ssn_1,1.000022,0.0046903665101878786,1.0,2.0
name_fulladdress_unique_count_for_ssn_3,1.00005,0.0070708945684219635,1.0,2.0
